NAME,YYMMDD,HOUR,Wind_Speed,ID,DELV24,PER,SHRD,POT,PC2
LORE,131023,0,45,AL132013,-15,0,19.9,-94,-10
LORE,131023,6,45,AL132013,-15,0,20.5,-73,-5
LORE,131023,12,40,AL132013,9999,-5,22.6,-72,119
LORE,131023,18,35,AL132013,9999,-10,27.9,-77,172
LORE,131024,0,30,AL132013,9999,-10,31.4,-79,202
LORE,131024,6,30,AL132013,9999,-5,30,-75,158
MELI,131118,12,50,AL142013,5,9999,38.5,-80,36
MELI,131118,18,50,AL142013,0,9999,32,-74,63
MELI,131119,0,50,AL142013,-5,0,24.7,-71,107
MELI,131119,6,55,AL142013,-10,5,22.8,-60,129
MELI,131119,12,55,AL142013,-10,5,13,-55,93
MELI,131119,18,50,AL142013,-5,-5,5.5,-51,108
MELI,131120,0,45,AL142013,0,-10,16.1,-50,141
MELI,131120,6,45,AL142013,5,-5,18.4,-41,96
MELI,131120,12,45,AL142013,10,0,18.1,-32,32
MELI,131120,18,45,AL142013,10,0,24.2,-21,23
MELI,131121,0,45,AL142013,9999,0,27.5,-9,22
MELI,131121,6,50,AL142013,9999,5,15.3,6,77
MELI,131121,12,55,AL142013,9999,10,12.6,30,110
MELI,131121,18,55,AL142013,9999,5,6.8,45,109
UNNA,131205,0,45,AL152013,-5,9999,14.3,-62,99
UNNA,131205,6,45,AL152013,-5,9999,13,-61,104
UNNA,131205,12,45,AL152013,-5,0,14,-58,75
UNNA,131205,18,40,AL152013,0,-5,18.8,-59,88
UNNA,131206,0,40,AL152013,-5,-5,29,-48,148
UNNA,131206,6,40,AL152013,9999,0,39.3,-46,118
UNNA,131206,12,40,AL152013,9999,0,43.1,-36,159
UNNA,131206,18,40,AL152013,9999,0,47.3,-26,183
UNNA,131207,0,35,AL152013,9999,-5,44.9,-10,178
ARTH,140701,0,30,AL012014,15,9999,8.7,-99,56
ARTH,140701,6,30,AL012014,20,9999,11.2,-103,28
ARTH,140701,12,35,AL012014,20,5,11.4,-99,-7
ARTH,140701,18,40,AL012014,20,10,5.7,-86,-76
ARTH,140702,0,45,AL012014,20,10,8.7,-76,-32
ARTH,140702,6,50,AL012014,20,10,12.7,-75,37
ARTH,140702,12,55,AL012014,25,10,9.3,-72,6
ARTH,140702,18,60,AL012014,20,10,12.2,-55,-19
ARTH,140703,0,65,AL012014,20,10,12.8,-42,-16
ARTH,140703,6,70,AL012014,15,10,11.6,-47,-50
ARTH,140703,12,80,AL012014,0,15,8.7,-40,-88
ARTH,140703,18,80,AL012014,-10,10,11.3,-35,-76
ARTH,140704,0,85,AL012014,-20,5,6.9,-38,-29
ARTH,140704,6,85,AL012014,-25,5,6.6,-13,-71
ARTH,140704,12,80,AL012014,9999,-5,13.4,11,-56
ARTH,140704,18,70,AL012014,9999,-15,26,16,-72
ARTH,140705,0,65,AL012014,9999,-15,30,31,-4
ARTH,140705,6,60,AL012014,9999,-10,42.7,60,131
TD02,140721,12,30,AL022014,0,9999,14.8,-55,82
TD02,140721,18,30,AL022014,0,9999,16.4,-52,51
TD02,140722,0,30,AL022014,0,0,12.4,-62,62
TD02,140722,6,30,AL022014,0,0,8.1,-65,110
TD02,140722,12,30,AL022014,0,0,10.5,-66,77
TD02,140722,18,30,AL022014,9999,0,9.3,-83,95
TD02,140723,0,30,AL022014,9999,0,9.8,-87,9999
TD02,140723,6,30,AL022014,9999,0,13.2,-87,40
TD02,140723,12,30,AL022014,9999,0,14.7,-91,139
BERT,140801,0,40,AL032014,5,9999,15.3,-91,185
BERT,140801,6,40,AL032014,0,9999,16.7,-89,113
BERT,140801,12,45,AL032014,-5,5,18.6,-80,70
BERT,140801,18,45,AL032014,-5,5,15.6,-78,119
BERT,140802,0,45,AL032014,-5,0,18.1,-86,106
BERT,140802,6,40,AL032014,0,-5,22,-88,141
BERT,140802,12,40,AL032014,0,-5,30.5,-86,16
BERT,140802,18,40,AL032014,5,0,23.1,-82,33
BERT,140803,0,40,AL032014,15,0,22.2,-88,2
BERT,140803,6,40,AL032014,20,0,25.8,-94,26
BERT,140803,12,40,AL032014,30,0,20.7,-99,10
BERT,140803,18,45,AL032014,25,5,15.5,-92,-23
BERT,140804,0,55,AL032014,10,15,18.4,-87,13
BERT,140804,6,60,AL032014,-5,15,23,-89,0
BERT,140804,12,70,AL032014,-20,15,21.9,-80,-41
BERT,140804,18,70,AL032014,-25,10,18,-74,8
BERT,140805,0,65,AL032014,-20,-5,20.2,-70,108
BERT,140805,6,55,AL032014,-10,-15,22.3,-74,96
BERT,140805,12,50,AL032014,-5,-15,30.2,-66,77
BERT,140805,18,45,AL032014,9999,-10,38.8,-66,-68
BERT,140806,0,45,AL032014,9999,-5,43,-83,47
BERT,140806,6,45,AL032014,9999,0,48.3,-69,69
BERT,140806,12,45,AL032014,9999,0,57.1,-61,61
CRIS,140823,18,30,AL042014,15,9999,8.7,-107,61
CRIS,140824,0,30,AL042014,15,9999,5,-108,-12
CRIS,140824,6,35,AL042014,10,5,7.4,-107,0
CRIS,140824,12,40,AL042014,10,10,17.6,-105,57
CRIS,140824,18,45,AL042014,5,10,15.4,-99,-8
CRIS,140825,0,45,AL042014,20,5,13.4,-101,22
CRIS,140825,6,45,AL042014,20,0,21.1,-104,51
CRIS,140825,12,50,AL042014,15,5,20.2,-99,78
CRIS,140825,18,50,AL042014,15,5,20.3,-98,89
CRIS,140826,0,65,AL042014,5,15,16.8,-84,-64
CRIS,140826,6,65,AL042014,5,15,20.3,-85,-36
CRIS,140826,12,65,AL042014,5,0,20.2,-84,-17
CRIS,140826,18,65,AL042014,0,0,4.7,-78,-66
CRIS,140827,0,70,AL042014,-5,5,10,-64,-54
CRIS,140827,6,70,AL042014,-5,5,8.9,-57,36
CRIS,140827,12,70,AL042014,0,0,1.5,-56,44
CRIS,140827,18,65,AL042014,10,-5,12.4,-50,1
CRIS,140828,0,65,AL042014,10,-5,8.4,-48,21
CRIS,140828,6,65,AL042014,5,0,6.7,-50,41
CRIS,140828,12,70,AL042014,9999,5,14.7,-44,-41
CRIS,140828,18,75,AL042014,9999,10,19.1,-28,-67
CRIS,140829,0,75,AL042014,9999,5,22.2,-22,-31
CRIS,140829,6,70,AL042014,9999,-5,29.7,8,66
DOLL,140901,18,30,AL052014,10,9999,16.4,-122,73
DOLL,140902,0,35,AL052014,5,9999,14.8,-118,108
DOLL,140902,6,40,AL052014,-5,10,21,-123,89
DOLL,140902,12,45,AL052014,9999,10,21.6,-119,-29
DOLL,140902,18,40,AL052014,9999,0,18.1,-114,-83
DOLL,140903,0,40,AL052014,9999,-5,22.7,-102,-108
DOLL,140903,6,35,AL052014,9999,9999,22.9,-115,-60
EDOU,140911,12,30,AL062014,10,9999,5.5,-82,-7
EDOU,140911,18,30,AL062014,10,9999,6,-81,-42
EDOU,140912,0,35,AL062014,5,5,8.8,-74,-53
EDOU,140912,6,35,AL062014,10,5,16.3,-77,-14
EDOU,140912,12,40,AL062014,5,5,17.2,-71,-45
EDOU,140912,18,40,AL062014,10,5,19,-71,0
EDOU,140913,0,40,AL062014,15,0,17.6,-80,-44
EDOU,140913,6,45,AL062014,15,5,15.7,-83,-39
EDOU,140913,12,45,AL062014,25,5,17.1,-89,66
EDOU,140913,18,50,AL062014,25,5,14.4,-90,18
EDOU,140914,0,55,AL062014,25,10,15.8,-88,7
EDOU,140914,6,60,AL062014,25,10,12.4,-88,26
EDOU,140914,12,70,AL062014,20,15,13.2,-81,13
EDOU,140914,18,75,AL062014,20,15,12.7,-77,-28
EDOU,140915,0,80,AL062014,15,10,16,-76,-53
EDOU,140915,6,85,AL062014,15,10,14.9,-73,-29
EDOU,140915,12,90,AL062014,15,10,14.7,-67,-29
EDOU,140915,18,95,AL062014,0,10,19.1,-60,-57
EDOU,140916,0,95,AL062014,-10,5,19.8,-58,-26
EDOU,140916,6,100,AL062014,-15,5,17.9,-49,-29
EDOU,140916,12,105,AL062014,-25,10,17.3,-35,-31
EDOU,140916,18,95,AL062014,-15,-5,14,-33,-63
EDOU,140917,0,85,AL062014,-10,-20,5.7,-34,-30
EDOU,140917,6,85,AL062014,-15,-10,1.7,-29,1
EDOU,140917,12,80,AL062014,-10,-5,9.8,-19,-31
EDOU,140917,18,80,AL062014,-15,-5,10.6,-8,-80
EDOU,140918,0,75,AL062014,-15,-5,14.8,5,-54
EDOU,140918,6,70,AL062014,-15,-10,19.6,13,-69
EDOU,140918,12,70,AL062014,-25,-5,22.6,15,-21
EDOU,140918,18,65,AL062014,9999,-5,23.4,21,-8
EDOU,140919,0,60,AL062014,9999,-10,27.7,21,-37
EDOU,140919,6,55,AL062014,9999,-10,31.4,16,166
EDOU,140919,12,45,AL062014,9999,-15,34.5,-2,229
FAY,141010,6,35,AL072014,20,9999,20,-120,141
FAY,141010,12,35,AL072014,25,9999,17.2,-121,122
FAY,141010,18,40,AL072014,20,5,26.3,-117,39
FAY,141011,0,50,AL072014,10,15,32.3,-104,137
FAY,141011,6,55,AL072014,10,15,31,-100,72
FAY,141011,12,60,AL072014,10,10,31,-90,42
FAY,141011,18,60,AL072014,0,5,33.1,-83,34
FAY,141012,0,60,AL072014,-10,0,35.4,-77,10
FAY,141012,6,65,AL072014,9999,5,31.4,-66,-71
FAY,141012,12,70,AL072014,9999,10,29.3,-39,-114
FAY,141012,18,60,AL072014,9999,-5,36.1,-43,-106
FAY,141013,0,50,AL072014,9999,-20,39.1,-41,48
GONZ,141012,0,30,AL082014,15,9999,12.2,-120,-34
GONZ,141012,6,30,AL082014,25,9999,5.8,-123,3
GONZ,141012,12,35,AL082014,30,5,3.3,-120,16
GONZ,141012,18,40,AL082014,30,10,1.2,-112,-8
GONZ,141013,0,45,AL082014,35,10,7.2,-107,-12
GONZ,141013,6,55,AL082014,35,15,14.1,-99,-30
GONZ,141013,12,65,AL082014,30,20,13.6,-91,-73
GONZ,141013,18,70,AL082014,30,15,10.3,-84,-114
GONZ,141014,0,80,AL082014,35,15,17.6,-75,-120
GONZ,141014,6,90,AL082014,25,20,21.2,-65,-114
GONZ,141014,12,95,AL082014,20,15,16.5,-60,-84
GONZ,141014,18,100,AL082014,10,10,12.9,-51,-76
GONZ,141015,0,115,AL082014,-5,20,12.1,-35,-60
GONZ,141015,6,115,AL082014,0,15,13.1,-37,-32
GONZ,141015,12,115,AL082014,10,0,2.3,-39,-77
GONZ,141015,18,110,AL082014,15,-5,4.5,-42,-73
GONZ,141016,0,110,AL082014,10,-5,6.7,-41,-84
GONZ,141016,6,115,AL082014,0,5,14.2,-38,-80
GONZ,141016,12,125,AL082014,-15,15,11.1,-29,-80
GONZ,141016,18,125,AL082014,-20,10,9.8,-27,-126
GONZ,141017,0,120,AL082014,-25,-5,7.4,-29,-124
GONZ,141017,6,115,AL082014,-25,-10,14.2,-36,-87
GONZ,141017,12,110,AL082014,-25,-10,13.1,-33,-98
GONZ,141017,18,105,AL082014,-20,-10,15.4,-26,-97
GONZ,141018,0,95,AL082014,-10,-15,21.6,-9,-64
GONZ,141018,6,90,AL082014,-10,-15,23.2,-3,-66
GONZ,141018,12,85,AL082014,-15,-10,16.1,-8,-15
GONZ,141018,18,85,AL082014,9999,-5,22.4,-17,-31
GONZ,141019,0,85,AL082014,9999,0,25,25,-25
GONZ,141019,6,80,AL082014,9999,-5,28.8,80,-29
GONZ,141019,12,70,AL082014,9999,-15,32.6,70,23
HANN,141022,0,30,AL092014,9999,9999,22.5,-125,9999
HANN,141022,6,30,AL092014,9999,9999,23.6,-134,9999
HANN,141022,12,30,AL092014,9999,0,22.9,-137,9999
HANN,141022,18,30,AL092014,9999,0,19.6,-126,9999
HANN,141027,0,30,AL092014,0,9999,6.1,-133,9999
HANN,141027,6,35,AL092014,9999,9999,6.9,-130,9999
HANN,141027,12,35,AL092014,9999,5,8.1,-132,-22
HANN,141027,18,30,AL092014,9999,9999,9.1,-131,-2
HANN,141028,0,30,AL092014,9999,9999,8.2,-132,21
ANA,150508,0,40,AL012015,10,9999,10.7,-60,113
ANA,150508,6,40,AL012015,10,9999,9.3,-53,152
ANA,150508,12,40,AL012015,10,0,7.3,-56,141
ANA,150508,18,45,AL012015,0,5,8.9,-59,143
ANA,150509,0,50,AL012015,-5,10,12.2,-36,137
ANA,150509,6,50,AL012015,-10,5,19.7,-31,107
ANA,150509,12,50,AL012015,-15,0,24.7,-26,126
ANA,150509,18,45,AL012015,-15,-5,23.1,-25,63
ANA,150510,0,45,AL012015,-15,-5,18.1,-12,63
ANA,150510,6,40,AL012015,-10,-5,22.1,-12,92
ANA,150510,12,35,AL012015,-5,-10,18,-11,68
ANA,150510,18,30,AL012015,0,9999,12.5,1,52
ANA,150511,0,30,AL012015,9999,9999,10,30,104
ANA,150511,6,30,AL012015,9999,9999,12.2,30,115
ANA,150511,12,30,AL012015,9999,9999,7.4,30,9999
ANA,150511,18,30,AL012015,9999,9999,12.8,30,9999
BILL,150616,0,45,AL022015,-5,9999,12.2,-88,6
BILL,150616,6,45,AL022015,-15,9999,12.9,-98,35
BILL,150616,12,50,AL022015,-20,5,12.6,-95,-45
BILL,150616,18,50,AL022015,-25,5,13.1,-89,25
BILL,150617,0,40,AL022015,-15,9999,15.1,-87,-22
BILL,150617,6,30,AL022015,-5,9999,17.1,-77,-18
BILL,150617,12,30,AL022015,-10,9999,18.5,-32,56
BILL,150617,18,25,AL022015,9999,9999,18.5,25,96
BILL,150618,0,25,AL022015,9999,9999,24.3,25,9999
BILL,150618,6,25,AL022015,9999,9999,26.1,25,9999
BILL,150618,12,20,AL022015,9999,9999,24.4,20,9999
CLAU,150713,6,30,AL032015,15,9999,21.5,-99,101
CLAU,150713,12,40,AL032015,5,9999,23.3,-91,32
CLAU,150713,18,45,AL032015,-5,15,30.5,-63,85
CLAU,150714,0,45,AL032015,9999,5,29.2,-58,157
CLAU,150714,6,45,AL032015,9999,0,28.5,-46,173
CLAU,150714,12,45,AL032015,9999,0,33.4,-3,104
CLAU,150714,18,40,AL032015,9999,-5,34.2,40,144
DANN,150818,6,30,AL042015,15,9999,1.4,-107,-70
DANN,150818,12,35,AL042015,10,9999,1.1,-99,-40
DANN,150818,18,40,AL042015,10,10,2.1,-93,-54
DANN,150819,0,45,AL042015,10,10,0.5,-90,-79
DANN,150819,6,45,AL042015,15,5,2.6,-94,-54
DANN,150819,12,45,AL042015,20,0,4.1,-96,2
DANN,150819,18,50,AL042015,25,5,7.2,-90,-4
DANN,150820,0,55,AL042015,30,10,8.2,-83,4
DANN,150820,6,60,AL042015,35,10,1.8,-75,-14
DANN,150820,12,65,AL042015,45,10,2.5,-61,44
DANN,150820,18,75,AL042015,30,15,1.6,-44,73
DANN,150821,0,85,AL042015,10,20,4.6,-32,44
DANN,150821,6,95,AL042015,-10,20,5.7,-25,48
DANN,150821,12,110,AL042015,-35,25,6.1,-7,-2
DANN,150821,18,105,AL042015,-40,10,10,-8,-6
DANN,150822,0,95,AL042015,-40,-15,7.1,-25,39
DANN,150822,6,85,AL042015,-35,-20,11.5,-36,35
DANN,150822,12,75,AL042015,-30,-20,14,-43,2
DANN,150822,18,65,AL042015,-25,-20,15.8,-57,35
DANN,150823,0,55,AL042015,-15,-20,17.8,-72,144
DANN,150823,6,50,AL042015,-15,-15,17.5,-82,116
DANN,150823,12,45,AL042015,-15,-10,18.1,-88,48
DANN,150823,18,40,AL042015,9999,-10,13.8,-90,89
DANN,150824,0,40,AL042015,9999,-5,16.1,-88,196
DANN,150824,6,35,AL042015,9999,-5,21.5,-94,63
DANN,150824,12,30,AL042015,9999,-10,14.9,-99,32
ERIK,150824,18,40,AL052015,-5,9999,10.4,-78,-39
ERIK,150825,0,40,AL052015,-5,9999,9.5,-79,-7
ERIK,150825,6,40,AL052015,-5,0,7.7,-80,8
ERIK,150825,12,40,AL052015,0,0,8.8,-77,78
ERIK,150825,18,35,AL052015,5,-5,10.6,-78,20
ERIK,150826,0,35,AL052015,5,-5,7.7,-80,77
ERIK,150826,6,35,AL052015,10,0,11.4,-86,8
ERIK,150826,12,40,AL052015,5,5,14.4,-87,-41
ERIK,150826,18,40,AL052015,5,5,11.3,-84,10
ERIK,150827,0,40,AL052015,5,0,13,-83,-38
ERIK,150827,6,45,AL052015,0,5,16.2,-82,-89
ERIK,150827,12,45,AL052015,0,5,18.6,-84,-106
ERIK,150827,18,45,AL052015,9999,0,17.9,-80,-15
ERIK,150828,0,45,AL052015,9999,0,14.4,-82,59
ERIK,150828,6,45,AL052015,9999,0,21.1,-85,83
ERIK,150828,12,45,AL052015,9999,0,30.7,-82,98
FRED,150830,0,30,AL062015,35,9999,6.1,-110,-83
FRED,150830,6,35,AL062015,35,9999,6.4,-112,-86
FRED,150830,12,45,AL062015,30,15,7.1,-105,-36
FRED,150830,18,55,AL062015,15,20,2.7,-97,-110
FRED,150831,0,65,AL062015,0,20,1.7,-87,-81
FRED,150831,6,70,AL062015,-10,15,2.2,-75,-73
FRED,150831,12,75,AL062015,-25,10,5.2,-40,-52
FRED,150831,18,70,AL062015,-25,0,9.1,-30,-55
FRED,150901,0,65,AL062015,-20,-10,11.8,-26,-12
FRED,150901,6,60,AL062015,-20,-10,13.6,-22,-4
FRED,150901,12,50,AL062015,-10,-15,12.7,-28,44
FRED,150901,18,45,AL062015,-10,-15,13.9,-30,36
FRED,150902,0,45,AL062015,-10,-5,17.6,-31,-2
FRED,150902,6,40,AL062015,0,-5,20.9,-39,110
FRED,150902,12,40,AL062015,0,-5,27,-37,177
FRED,150902,18,35,AL062015,0,-5,28.8,-39,186
FRED,150903,0,35,AL062015,0,-5,30.6,-39,66
FRED,150903,6,40,AL062015,-5,5,28.9,-35,129
FRED,150903,12,40,AL062015,-10,5,34.2,-37,205
FRED,150903,18,35,AL062015,-5,-5,35.5,-43,69
FRED,150904,0,35,AL062015,0,-5,32.2,-51,211
FRED,150904,6,35,AL062015,0,0,30.7,-66,51
FRED,150904,12,30,AL062015,0,-5,36.8,-56,179
FRED,150904,18,30,AL062015,0,-5,39.4,-78,229
FRED,150905,0,35,AL062015,-5,5,39.1,-96,102
FRED,150905,6,35,AL062015,-5,5,38.7,-99,192
FRED,150905,12,30,AL062015,-5,-5,35.6,-108,207
FRED,150905,18,30,AL062015,9999,-5,30.5,-110,245
FRED,150906,0,30,AL062015,9999,0,24.3,-111,234
FRED,150906,6,30,AL062015,9999,0,20,-114,73
FRED,150906,12,25,AL062015,9999,-5,18.5,-118,70
GRAC,150905,6,25,AL072015,20,9999,8.5,-117,-18
GRAC,150905,12,30,AL072015,20,9999,11.6,-113,-32
GRAC,150905,18,35,AL072015,10,10,9.7,-105,-4
GRAC,150906,0,40,AL072015,5,10,8,-99,29
GRAC,150906,6,45,AL072015,0,10,10.1,-97,-33
GRAC,150906,12,50,AL072015,-10,10,6.4,-89,-31
GRAC,150906,18,45,AL072015,-5,0,2.9,-88,39
GRAC,150907,0,45,AL072015,-10,-5,3.8,-87,89
GRAC,150907,6,45,AL072015,-10,0,3.8,-90,-12
GRAC,150907,12,40,AL072015,-10,-5,11.1,-94,43
GRAC,150907,18,40,AL072015,-10,-5,13.3,-95,83
GRAC,150908,0,35,AL072015,-10,-5,15.7,-100,169
GRAC,150908,6,35,AL072015,-10,-5,17.8,-101,-12
GRAC,150908,12,30,AL072015,9999,-5,19.4,-104,61
GRAC,150908,18,30,AL072015,9999,-5,18.6,-99,90
GRAC,150909,0,25,AL072015,9999,-5,18.1,-99,12
GRAC,150909,6,25,AL072015,9999,-5,18.2,-102,143
HENR,150908,18,30,AL082015,15,9999,17.8,-118,117
HENR,150909,0,35,AL082015,10,9999,18.2,-113,144
HENR,150909,6,35,AL082015,10,5,18,-114,155
HENR,150909,12,40,AL082015,0,5,18,-108,153
HENR,150909,18,45,AL082015,-5,10,19.2,-101,146
HENR,150910,0,45,AL082015,-5,5,20.1,-100,177
HENR,150910,6,45,AL082015,-5,0,20.6,-97,168
HENR,150910,12,40,AL082015,9999,-5,17.9,-97,199
HENR,150910,18,40,AL082015,9999,-5,18.1,-93,193
HENR,150911,0,40,AL082015,9999,0,11,-87,191
HENR,150911,6,40,AL082015,9999,0,6.9,-89,181
TD09,150916,12,25,AL092015,5,9999,9.1,-111,20
TD09,150916,18,25,AL092015,0,9999,6.1,-110,71
TD09,150917,0,25,AL092015,0,0,10.9,-109,104
TD09,150917,6,30,AL092015,-5,5,15.7,-105,86
TD09,150917,12,30,AL092015,-5,5,16.2,-104,152
TD09,150917,18,25,AL092015,0,-5,15.9,-108,195
TD09,150918,0,25,AL092015,0,-5,22.9,-110,208
TD09,150918,6,25,AL092015,0,0,27.3,-114,116
TD09,150918,12,25,AL092015,0,0,27.9,-114,245
TD09,150918,18,25,AL092015,9999,0,30.9,-112,213
TD09,150919,0,25,AL092015,9999,0,34.2,-113,157
TD09,150919,6,25,AL092015,9999,0,30.1,-115,174
TD09,150919,12,25,AL092015,9999,0,34.4,-117,246
IDA,150918,6,25,AL102015,10,9999,6.2,-109,-72
IDA,150918,12,25,AL102015,10,9999,5.1,-104,-4
IDA,150918,18,30,AL102015,5,5,4.3,-98,-51
IDA,150919,0,35,AL102015,5,10,5.9,-91,1
IDA,150919,6,35,AL102015,5,5,6.5,-89,-15
IDA,150919,12,35,AL102015,5,0,9.4,-87,63
IDA,150919,18,35,AL102015,5,0,9.3,-85,100
IDA,150920,0,40,AL102015,0,5,10.9,-81,150
IDA,150920,6,40,AL102015,5,5,12.1,-83,138
IDA,150920,12,40,AL102015,5,0,16.8,-85,160
IDA,150920,18,40,AL102015,5,0,13.5,-87,189
IDA,150921,0,40,AL102015,0,0,10.4,-92,25
IDA,150921,6,45,AL102015,-5,5,4.9,-96,-27
IDA,150921,12,45,AL102015,-5,5,6.4,-101,-27
IDA,150921,18,45,AL102015,-5,0,9.4,-102,51
IDA,150922,0,40,AL102015,-5,-5,2.6,-108,55
IDA,150922,6,40,AL102015,-5,-5,8.8,-111,54
IDA,150922,12,40,AL102015,-5,0,19.5,-111,115
IDA,150922,18,40,AL102015,-5,0,22.9,-110,83
IDA,150923,0,35,AL102015,0,-5,28,-113,85
IDA,150923,6,35,AL102015,-5,-5,30.9,-113,94
IDA,150923,12,35,AL102015,-5,0,26.4,-113,167
IDA,150923,18,35,AL102015,-5,0,16.8,-107,150
IDA,150924,0,35,AL102015,-5,0,19.6,-104,156
IDA,150924,6,30,AL102015,0,-5,22.7,-107,175
IDA,150924,12,30,AL102015,0,-5,24.5,-104,185
IDA,150924,18,30,AL102015,0,0,22.3,-107,197
IDA,150925,0,30,AL102015,0,0,23.7,-108,189
IDA,150925,6,30,AL102015,0,0,22.7,-111,130
IDA,150925,12,30,AL102015,0,0,19.7,-114,210
IDA,150925,18,30,AL102015,0,0,19.4,-115,214
IDA,150926,0,30,AL102015,0,0,21.6,-96,157
IDA,150926,6,30,AL102015,-5,0,20.1,-100,162
IDA,150926,12,30,AL102015,9999,0,19.3,-104,190
IDA,150926,18,30,AL102015,9999,0,19,-104,211
IDA,150927,0,30,AL102015,9999,0,18.8,-106,83
IDA,150927,6,25,AL102015,9999,-5,15.2,-115,187
JOAQ,150928,0,30,AL112015,5,9999,13.9,-129,72
JOAQ,150928,6,30,AL112015,5,9999,25.8,-129,106
JOAQ,150928,12,30,AL112015,15,0,25.1,-129,156
JOAQ,150928,18,30,AL112015,25,0,21.2,-128,141
JOAQ,150929,0,35,AL112015,25,5,19.8,-123,52
JOAQ,150929,6,35,AL112015,30,5,21.2,-124,28
JOAQ,150929,12,45,AL112015,25,10,23.7,-114,3
JOAQ,150929,18,55,AL112015,25,20,18.4,-102,-68
JOAQ,150930,0,60,AL112015,40,15,16.6,-98,-125
JOAQ,150930,6,65,AL112015,45,10,15.6,-93,-120
JOAQ,150930,12,70,AL112015,45,10,17,-85,-129
JOAQ,150930,18,80,AL112015,35,15,20.7,-72,-149
JOAQ,151001,0,100,AL112015,20,30,19.8,-50,-155
JOAQ,151001,6,110,AL112015,10,30,15.7,-40,-187
JOAQ,151001,12,115,AL112015,0,15,17.6,-36,-190
JOAQ,151001,18,115,AL112015,-5,5,14.3,-36,-178
JOAQ,151002,0,120,AL112015,-5,5,9.9,-30,-187
JOAQ,151002,6,120,AL112015,0,5,8.2,-31,-191
JOAQ,151002,12,115,AL112015,20,-5,6.7,-40,-168
JOAQ,151002,18,110,AL112015,20,-10,9.6,-41,-161
JOAQ,151003,0,115,AL112015,0,0,10.3,-38,-181
JOAQ,151003,6,120,AL112015,-15,10,20.8,-36,9999
JOAQ,151003,12,135,AL112015,-40,20,25.5,-24,9999
JOAQ,151003,18,130,AL112015,-45,10,25.6,-19,-129
JOAQ,151004,0,115,AL112015,-40,-20,16.1,-27,-90
JOAQ,151004,6,105,AL112015,-30,-25,27.9,-26,-40
JOAQ,151004,12,95,AL112015,-20,-20,24.4,-23,-35
JOAQ,151004,18,85,AL112015,-10,-20,9.6,-20,-61
JOAQ,151005,0,75,AL112015,0,-20,14.3,-21,-13
JOAQ,151005,6,75,AL112015,0,-10,15.7,-16,-42
JOAQ,151005,12,75,AL112015,-5,0,11.8,-12,-35
JOAQ,151005,18,75,AL112015,-5,0,7.5,-12,-27
JOAQ,151006,0,75,AL112015,-5,0,14.2,-12,-19
JOAQ,151006,6,75,AL112015,-10,0,15.2,-16,-29
JOAQ,151006,12,70,AL112015,-10,-5,17.7,-23,-31
JOAQ,151006,18,70,AL112015,-10,-5,19.8,-24,-62
JOAQ,151007,0,70,AL112015,9999,0,21.3,-19,2
JOAQ,151007,6,65,AL112015,9999,-5,30.1,-4,35
JOAQ,151007,12,60,AL112015,9999,-10,38.7,36,82
JOAQ,151007,18,60,AL112015,9999,-5,33.2,35,120
KATE,151108,18,30,AL122015,15,9999,3.4,-115,106
KATE,151109,0,30,AL122015,20,9999,8,-113,132
KATE,151109,6,35,AL122015,20,5,5,-107,48
KATE,151109,12,40,AL122015,20,10,2,-100,39
KATE,151109,18,45,AL122015,15,10,2.9,-88,61
KATE,151110,0,50,AL122015,15,10,8.4,-78,49
KATE,151110,6,55,AL122015,15,10,14.7,-67,33
KATE,151110,12,60,AL122015,15,10,15.5,-43,10
KATE,151110,18,60,AL122015,5,5,21.9,-27,-8
KATE,151111,0,65,AL122015,9999,5,24.6,-7,-36
KATE,151111,6,70,AL122015,9999,10,27.7,-13,-44
KATE,151111,12,75,AL122015,9999,10,33,-1,-25
KATE,151111,18,65,AL122015,9999,-5,39.9,-27,71
ALEX,160112,18,50,AL012016,-5,9999,39.3,-37,105
ALEX,160113,0,50,AL012016,5,9999,29.9,-37,114
ALEX,160113,6,45,AL012016,20,-5,27.1,-41,105
ALEX,160113,12,45,AL012016,30,-5,25.7,-36,85
ALEX,160113,18,45,AL012016,30,0,22.4,-33,55
ALEX,160114,0,55,AL012016,15,10,15.6,-17,54
ALEX,160114,6,65,AL012016,0,20,24.7,6,22
ALEX,160114,12,75,AL012016,-20,20,22.1,24,27
ALEX,160114,18,75,AL012016,9999,10,7.4,30,-2
ALEX,160115,0,70,AL012016,9999,-5,17.1,37,51
ALEX,160115,6,65,AL012016,9999,-10,15.3,49,47
ALEX,160115,12,55,AL012016,9999,-15,11.9,48,23
BONN,160527,18,30,AL022016,10,9999,21.9,-64,31
BONN,160528,0,30,AL022016,10,9999,18.7,-64,89
BONN,160528,6,30,AL022016,5,0,11.9,-76,123
BONN,160528,12,35,AL022016,-5,5,11.2,-79,99
BONN,160528,18,40,AL022016,-10,10,22.4,-61,129
BONN,160529,0,40,AL022016,-15,5,23.7,-55,135
BONN,160529,6,35,AL022016,-10,-5,21.6,-44,176
BONN,160529,12,30,AL022016,9999,-10,21.4,-43,184
BONN,160529,18,30,AL022016,9999,9999,18.4,-35,155
BONN,160530,0,25,AL022016,9999,9999,20.3,-39,166
BONN,160530,6,25,AL022016,9999,9999,16.4,-41,167
