NAME,ID,YYMMDD,YEAR,HOUR,Wind_Speed,DELV24,PER,SHRD,POT,PC2
NOEL,AL162007,071102,2007,6,70,9999,15,28.2,-51,-124
NOEL,AL162007,071102,2007,12,70,9999,0,27.1,-36,-4
NOEL,AL162007,071102,2007,18,70,9999,0,33.8,-19,117
OLGA,AL172007,071211,2007,0,35,15,9999,37.2,-103,91
OLGA,AL172007,071211,2007,6,40,0,9999,33.9,-98,77
OLGA,AL172007,071211,2007,12,45,-10,10,45.6,-95,136
OLGA,AL172007,071211,2007,18,50,-20,10,44.7,-86,87
OLGA,AL172007,071212,2007,0,50,9999,9999,40.5,-85,59
OLGA,AL172007,071212,2007,6,40,9999,9999,45.8,-97,96
OLGA,AL172007,071212,2007,12,35,9999,9999,47.9,-107,165
OLGA,AL172007,071212,2007,18,30,9999,9999,43.5,-109,182
ARTH,AL012008,080531,2008,0,35,0,9999,8.6,-101,-59
ARTH,AL012008,080531,2008,6,40,-5,9999,12.6,-103,-82
ARTH,AL012008,080531,2008,12,35,-5,9999,15.3,-114,-71
ARTH,AL012008,080531,2008,18,35,-5,9999,11.0,-108,-70
ARTH,AL012008,080601,2008,0,35,9999,9999,14.8,-106,-20
ARTH,AL012008,080601,2008,6,35,9999,9999,21.8,-115,-4
ARTH,AL012008,080601,2008,12,30,9999,9999,22.8,-124,36
ARTH,AL012008,080601,2008,18,30,9999,9999,24.5,-118,70
BERT,AL022008,080703,2008,6,30,10,9999,4.7,-68,-41
BERT,AL022008,080703,2008,12,35,10,9999,1.3,-39,-8
BERT,AL022008,080703,2008,18,35,10,5,5.0,-40,-12
BERT,AL022008,080704,2008,0,40,5,5,3.4,-38,-4
BERT,AL022008,080704,2008,6,40,5,5,7.1,-44,49
BERT,AL022008,080704,2008,12,45,0,5,10.3,-23,-4
BERT,AL022008,080704,2008,18,45,0,5,7.7,-15,-35
BERT,AL022008,080705,2008,0,45,0,0,15.8,-15,74
BERT,AL022008,080705,2008,6,45,0,0,10.4,-22,-10
BERT,AL022008,080705,2008,12,45,0,0,7.1,-23,30
BERT,AL022008,080705,2008,18,45,0,0,6.8,-26,-11
BERT,AL022008,080706,2008,0,45,10,0,9.5,-34,-11
BERT,AL022008,080706,2008,6,45,20,0,9.5,-54,-14
BERT,AL022008,080706,2008,12,45,35,0,12.0,-60,-18
BERT,AL022008,080706,2008,18,45,55,0,10.7,-60,-73
BERT,AL022008,080707,2008,0,55,50,10,15.1,-53,-64
BERT,AL022008,080707,2008,6,65,40,20,11.0,-45,-36
BERT,AL022008,080707,2008,12,80,10,25,5.9,-34,-13
BERT,AL022008,080707,2008,18,100,-25,35,12.7,-15,-49
BERT,AL022008,080708,2008,0,105,-35,25,16.3,-8,-18
BERT,AL022008,080708,2008,6,105,-40,5,17.9,-12,3
BERT,AL022008,080708,2008,12,90,-25,-15,17.6,-28,35
BERT,AL022008,080708,2008,18,75,10,-30,11.9,-49,34
BERT,AL022008,080709,2008,0,70,20,-20,17.8,-52,29
BERT,AL022008,080709,2008,6,65,25,-10,14.9,-60,34
BERT,AL022008,080709,2008,12,65,15,-5,11.6,-63,14
BERT,AL022008,080709,2008,18,85,-10,20,13.4,-42,-49
BERT,AL022008,080710,2008,0,90,-15,25,13.0,-37,3
BERT,AL022008,080710,2008,6,90,-15,5,14.5,-39,13
BERT,AL022008,080710,2008,12,80,-5,-10,10.1,-52,-28
BERT,AL022008,080710,2008,18,75,5,-15,4.5,-57,-49
BERT,AL022008,080711,2008,0,75,5,-5,10.7,-56,-6
BERT,AL022008,080711,2008,6,75,5,0,6.5,-58,-26
BERT,AL022008,080711,2008,12,75,0,0,7.6,-60,0
BERT,AL022008,080711,2008,18,80,-15,5,8.4,-50,-38
BERT,AL022008,080712,2008,0,80,-15,5,3.7,-49,-19
BERT,AL022008,080712,2008,6,80,-15,0,3.6,-50,12
BERT,AL022008,080712,2008,12,75,-15,-5,5.8,-55,15
BERT,AL022008,080712,2008,18,65,-10,-15,8.3,-66,-11
BERT,AL022008,080713,2008,0,65,-10,-10,9.1,-66,16
BERT,AL022008,080713,2008,6,65,-10,0,9.7,-67,79
BERT,AL022008,080713,2008,12,60,-5,-5,12.7,-73,88
BERT,AL022008,080713,2008,18,55,5,-10,12.1,-79,51
BERT,AL022008,080714,2008,0,55,5,-5,7.7,-77,62
BERT,AL022008,080714,2008,6,55,5,0,8.5,-76,102
BERT,AL022008,080714,2008,12,55,5,0,3.7,-73,82
BERT,AL022008,080714,2008,18,60,0,5,5.2,-63,37
BERT,AL022008,080715,2008,0,60,0,5,9.0,-51,44
BERT,AL022008,080715,2008,6,60,0,0,5.9,-46,90
BERT,AL022008,080715,2008,12,60,0,0,2.0,-38,28
BERT,AL022008,080715,2008,18,60,0,0,6.2,-28,-2
BERT,AL022008,080716,2008,0,60,-5,0,13.6,-25,27
BERT,AL022008,080716,2008,6,60,-10,0,12.1,-26,13
BERT,AL022008,080716,2008,12,60,-10,0,12.4,-25,-6
BERT,AL022008,080716,2008,18,60,-10,0,10.8,-24,-19
BERT,AL022008,080717,2008,0,55,-5,-5,13.0,-36,80
BERT,AL022008,080717,2008,6,50,5,-10,15.9,-49,137
BERT,AL022008,080717,2008,12,50,5,-5,22.5,-56,86
BERT,AL022008,080717,2008,18,50,15,0,17.9,-57,31
BERT,AL022008,080718,2008,0,50,15,0,13.9,-64,47
BERT,AL022008,080718,2008,6,55,10,5,13.7,-46,58
BERT,AL022008,080718,2008,12,55,10,5,16.9,-34,45
BERT,AL022008,080718,2008,18,65,0,10,14.2,-13,21
BERT,AL022008,080719,2008,0,65,-5,10,17.2,-15,50
BERT,AL022008,080719,2008,6,65,-5,0,19.8,5,11
BERT,AL022008,080719,2008,12,65,9999,0,24.8,42,20
BERT,AL022008,080719,2008,18,65,9999,0,15.3,59,-12
BERT,AL022008,080720,2008,0,60,9999,-5,13.2,60,44
BERT,AL022008,080720,2008,6,60,9999,-5,18.6,60,32
CRIS,AL032008,080719,2008,0,25,20,9999,12.3,-92,39
CRIS,AL032008,080719,2008,6,25,20,9999,11.7,-81,88
CRIS,AL032008,080719,2008,12,35,10,10,11.9,-73,5
CRIS,AL032008,080719,2008,18,45,0,20,10.2,-73,34
CRIS,AL032008,080720,2008,0,45,0,10,9.7,-70,84
CRIS,AL032008,080720,2008,6,45,5,0,4.7,-70,170
CRIS,AL032008,080720,2008,12,45,10,0,9.5,-62,187
CRIS,AL032008,080720,2008,18,45,10,0,5.8,-64,106
CRIS,AL032008,080721,2008,0,45,10,0,4.1,-55,36
CRIS,AL032008,080721,2008,6,50,5,5,5.4,-59,57
CRIS,AL032008,080721,2008,12,55,0,10,3.7,-58,36
CRIS,AL032008,080721,2008,18,55,-5,5,9.2,-59,15
CRIS,AL032008,080722,2008,0,55,-10,0,3.5,-60,31
CRIS,AL032008,080722,2008,6,55,-15,0,15.4,-37,71
CRIS,AL032008,080722,2008,12,55,9999,0,16.0,41,11
CRIS,AL032008,080722,2008,18,50,9999,-5,21.2,50,21
CRIS,AL032008,080723,2008,0,45,9999,-10,20.9,45,31
CRIS,AL032008,080723,2008,6,40,9999,-10,31.2,40,112
DOLL,AL042008,080720,2008,12,40,5,9999,9.1,-104,18
DOLL,AL042008,080720,2008,18,40,5,9999,5.6,-100,-78
DOLL,AL042008,080721,2008,0,45,0,5,7.3,-92,-68
DOLL,AL042008,080721,2008,6,45,0,9999,1.1,-91,-6
DOLL,AL042008,080721,2008,12,45,10,9999,3.0,-87,7
DOLL,AL042008,080721,2008,18,45,15,9999,11.0,-94,-13
DOLL,AL042008,080722,2008,0,45,20,0,10.1,-93,-20
DOLL,AL042008,080722,2008,6,45,25,0,4.1,-102,-31
DOLL,AL042008,080722,2008,12,55,30,10,5.0,-97,-96
DOLL,AL042008,080722,2008,18,60,15,15,5.5,-75,-105
DOLL,AL042008,080723,2008,0,65,0,10,0.0,-57,-111
DOLL,AL042008,080723,2008,6,70,-15,10,5.4,-55,-94
DOLL,AL042008,080723,2008,12,85,-40,20,3.7,-38,-87
DOLL,AL042008,080723,2008,18,75,-40,5,6.5,-26,-74
DOLL,AL042008,080724,2008,0,65,-40,9999,4.7,-19,-72
DOLL,AL042008,080724,2008,6,55,-30,9999,12.8,-41,1
DOLL,AL042008,080724,2008,12,45,-20,9999,15.0,-67,-9
DOLL,AL042008,080724,2008,18,35,-10,9999,15.3,-79,-14
DOLL,AL042008,080725,2008,0,25,9999,9999,4.9,-82,-47
DOLL,AL042008,080725,2008,6,25,9999,9999,10.5,-101,35
DOLL,AL042008,080725,2008,12,25,9999,9999,6.9,-111,9999
DOLL,AL042008,080725,2008,18,25,9999,9999,0.8,-104,9999
EDOU,AL052008,080803,2008,12,25,15,9999,18.3,-123,31
EDOU,AL052008,080803,2008,18,30,10,9999,16.1,-105,46
EDOU,AL052008,080804,2008,0,45,5,20,11.5,-89,108
EDOU,AL052008,080804,2008,6,40,15,10,17.2,-105,121
EDOU,AL052008,080804,2008,12,40,15,-5,12.6,-108,53
EDOU,AL052008,080804,2008,18,40,0,0,8.6,-96,38
EDOU,AL052008,080805,2008,0,50,-20,10,4.6,-87,32
EDOU,AL052008,080805,2008,6,55,9999,15,9.5,-100,36
EDOU,AL052008,080805,2008,12,55,9999,5,8.2,-103,-29
EDOU,AL052008,080805,2008,18,40,9999,9999,3.2,-100,13
EDOU,AL052008,080806,2008,0,30,9999,9999,8.3,-91,43
FAY,AL062008,080815,2008,12,30,10,9999,6.5,-107,-103
FAY,AL062008,080815,2008,18,35,5,9999,6.2,-97,-114
FAY,AL062008,080816,2008,0,40,5,9999,1.9,-91,-121
FAY,AL062008,080816,2008,6,40,5,9999,13.5,-93,-74
FAY,AL062008,080816,2008,12,40,5,9999,9.2,-101,-88
FAY,AL062008,080816,2008,18,40,5,9999,7.8,-101,-6
FAY,AL062008,080817,2008,0,45,0,5,12.0,-95,-16
FAY,AL062008,080817,2008,6,45,0,5,17.4,-101,-67
FAY,AL062008,080817,2008,12,45,5,0,15.4,-110,-50
FAY,AL062008,080817,2008,18,45,5,0,14.4,-109,4
FAY,AL062008,080818,2008,0,45,5,0,15.5,-109,-18
FAY,AL062008,080818,2008,6,45,10,0,19.6,-112,-83
FAY,AL062008,080818,2008,12,50,5,9999,13.5,-107,-50
FAY,AL062008,080818,2008,18,50,10,9999,13.6,-104,-33
FAY,AL062008,080819,2008,0,50,5,0,12.6,-104,-55
FAY,AL062008,080819,2008,6,55,-5,5,15.4,-100,-22
FAY,AL062008,080819,2008,12,55,-10,9999,12.4,-102,-68
FAY,AL062008,080819,2008,18,60,-15,9999,8.9,-88,-36
FAY,AL062008,080820,2008,0,55,-5,9999,9.8,-85,-32
FAY,AL062008,080820,2008,6,50,0,9999,12.4,-85,25
FAY,AL062008,080820,2008,12,45,5,9999,9.1,-92,-7
FAY,AL062008,080820,2008,18,45,10,-5,4.7,-84,-31
FAY,AL062008,080821,2008,0,50,0,5,6.4,-80,-63
FAY,AL062008,080821,2008,6,50,0,5,10.3,-82,-56
FAY,AL062008,080821,2008,12,50,-5,0,6.7,-86,-50
FAY,AL062008,080821,2008,18,55,-15,5,4.8,-73,-70
FAY,AL062008,080822,2008,0,50,-5,0,3.8,-76,-77
FAY,AL062008,080822,2008,6,50,-5,9999,11.7,-82,28
FAY,AL062008,080822,2008,12,45,-5,9999,8.5,-94,-2
FAY,AL062008,080822,2008,18,40,0,9999,8.5,-96,-20
FAY,AL062008,080823,2008,0,45,-15,9999,11.9,-86,-1
FAY,AL062008,080823,2008,6,45,-15,9999,13.2,-97,33
FAY,AL062008,080823,2008,12,40,-10,9999,14.4,-101,5
FAY,AL062008,080823,2008,18,40,-10,9999,15.5,-93,-12
FAY,AL062008,080824,2008,0,30,0,9999,17.9,-98,102
FAY,AL062008,080824,2008,6,30,0,9999,7.1,-106,147
FAY,AL062008,080824,2008,12,30,-5,9999,5.0,-90,142
FAY,AL062008,080824,2008,18,30,-5,9999,9.7,-99,9999
FAY,AL062008,080825,2008,0,30,-10,9999,5.6,-98,9999
FAY,AL062008,080825,2008,6,30,-10,9999,10.1,-103,9999
FAY,AL062008,080825,2008,12,25,-5,9999,5.9,-95,9999
FAY,AL062008,080825,2008,18,25,-5,9999,12.6,-92,9999
FAY,AL062008,080826,2008,0,20,-5,9999,14.4,-90,9999
FAY,AL062008,080826,2008,6,20,9999,9999,22.4,-74,9999
FAY,AL062008,080826,2008,12,20,9999,9999,19.9,-72,9999
FAY,AL062008,080826,2008,18,20,9999,9999,20.5,-67,9999
FAY,AL062008,080827,2008,0,15,9999,9999,21.0,-65,9999
GUST,AL072008,080825,2008,0,25,35,9999,2.2,-110,-37
GUST,AL072008,080825,2008,6,30,45,9999,7.8,-116,-97
GUST,AL072008,080825,2008,12,35,45,10,10.7,-108,-85
GUST,AL072008,080825,2008,18,50,20,20,7.0,-85,-89
GUST,AL072008,080826,2008,0,60,-10,25,2.7,-75,-54
GUST,AL072008,080826,2008,6,75,-30,25,9.0,-63,-55
GUST,AL072008,080826,2008,12,80,-35,20,10.7,-62,-74
GUST,AL072008,080826,2008,18,70,-25,-5,10.4,-71,-86
GUST,AL072008,080827,2008,0,50,-10,-30,8.9,-92,-57
GUST,AL072008,080827,2008,6,45,0,-25,14.2,-101,-30
GUST,AL072008,080827,2008,12,45,15,-5,12.4,-101,-38
GUST,AL072008,080827,2008,18,45,15,0,7.9,-97,-50
GUST,AL072008,080828,2008,0,40,20,-5,6.7,-102,53
GUST,AL072008,080828,2008,6,45,10,0,11.5,-100,-26
GUST,AL072008,080828,2008,12,60,-10,20,15.1,-87,-112
GUST,AL072008,080828,2008,18,60,5,15,8.2,-82,-121
GUST,AL072008,080829,2008,0,60,15,0,8.7,-78,-100
GUST,AL072008,080829,2008,6,55,30,9999,15.1,-88,-82
GUST,AL072008,080829,2008,12,50,60,9999,5.6,-95,-91
GUST,AL072008,080829,2008,18,65,60,10,7.2,-72,-118
GUST,AL072008,080830,2008,0,75,45,25,8.6,-64,-122
GUST,AL072008,080830,2008,6,85,20,20,12.5,-58,-116
GUST,AL072008,080830,2008,12,110,-10,35,18.9,-39,-150
GUST,AL072008,080830,2008,18,125,-30,40,13.9,-21,-137
GUST,AL072008,080831,2008,0,120,-25,9999,15.3,-26,-99
GUST,AL072008,080831,2008,6,105,-10,9999,17.8,-40,-97
GUST,AL072008,080831,2008,12,100,-5,-20,19.0,-44,-109
GUST,AL072008,080831,2008,18,95,-10,-10,22.3,-41,-155
GUST,AL072008,080901,2008,0,95,-35,-5,12.6,-38,-144
GUST,AL072008,080901,2008,6,95,-55,0,12.3,-45,-107
GUST,AL072008,080901,2008,12,95,-65,0,11.2,-51,-131
GUST,AL072008,080901,2008,18,85,-65,9999,12.0,-55,-129
GUST,AL072008,080902,2008,0,60,-40,9999,19.4,-67,-31
GUST,AL072008,080902,2008,6,40,-20,9999,13.2,-67,94
GUST,AL072008,080902,2008,12,30,-10,9999,16.0,-54,74
GUST,AL072008,080902,2008,18,20,0,9999,12.5,-53,73
GUST,AL072008,080903,2008,0,20,-5,9999,14.7,-45,9999
GUST,AL072008,080903,2008,6,20,-5,9999,16.9,-37,9999
GUST,AL072008,080903,2008,12,20,9999,9999,21.8,-38,9999
GUST,AL072008,080903,2008,18,20,9999,9999,18.9,-34,9999
GUST,AL072008,080904,2008,0,15,9999,9999,21.6,-36,9999
GUST,AL072008,080904,2008,6,15,9999,9999,27.1,-34,9999
HANN,AL082008,080828,2008,0,30,10,9999,7.3,-105,-64
HANN,AL082008,080828,2008,6,30,15,9999,12.2,-104,-64
HANN,AL082008,080828,2008,12,35,10,5,9.9,-103,-10
HANN,AL082008,080828,2008,18,35,10,5,14.4,-103,29
HANN,AL082008,080829,2008,0,40,5,5,13.0,-97,-52
HANN,AL082008,080829,2008,6,45,0,10,16.5,-94,-28
HANN,AL082008,080829,2008,12,45,0,5,10.2,-93,18
HANN,AL082008,080829,2008,18,45,0,0,12.9,-91,-75
HANN,AL082008,080830,2008,0,45,5,0,12.3,-95,66
HANN,AL082008,080830,2008,6,45,0,0,15.4,-92,36
HANN,AL082008,080830,2008,12,45,-5,0,15.8,-96,55
HANN,AL082008,080830,2008,18,45,-5,0,6.9,-96,84
HANN,AL082008,080831,2008,0,50,-5,5,11.1,-90,28
HANN,AL082008,080831,2008,6,45,5,0,13.8,-99,57
HANN,AL082008,080831,2008,12,40,20,-10,20.0,-106,-12
HANN,AL082008,080831,2008,18,40,30,-5,23.4,-101,-56
HANN,AL082008,080901,2008,0,45,30,5,16.7,-93,-16
HANN,AL082008,080901,2008,6,50,15,10,23.5,-90,-90
HANN,AL082008,080901,2008,12,60,0,15,26.5,-79,-166
HANN,AL082008,080901,2008,18,70,-15,20,23.9,-65,-196
HANN,AL082008,080902,2008,0,75,-20,15,29.4,-59,-192
HANN,AL082008,080902,2008,6,65,-15,-5,37.0,-69,-144
HANN,AL082008,080902,2008,12,60,-15,-15,33.7,-75,-64
HANN,AL082008,080902,2008,18,55,-5,-10,31.4,-76,-123
HANN,AL082008,080903,2008,0,55,0,-5,25.4,-77,-38
HANN,AL082008,080903,2008,6,50,10,-5,23.0,-85,21
HANN,AL082008,080903,2008,12,45,10,-10,23.0,-92,49
HANN,AL082008,080903,2008,18,50,5,0,22.8,-88,44
HANN,AL082008,080904,2008,0,55,0,10,24.3,-87,45
HANN,AL082008,080904,2008,6,60,-5,10,29.6,-85,101
HANN,AL082008,080904,2008,12,55,0,0,25.4,-91,198
HANN,AL082008,080904,2008,18,55,5,-5,24.1,-90,165
HANN,AL082008,080905,2008,0,55,5,0,28.1,-93,55
HANN,AL082008,080905,2008,6,55,5,0,18.8,-92,67
HANN,AL082008,080905,2008,12,55,-10,0,11.8,-85,-44
HANN,AL082008,080905,2008,18,60,-15,5,11.9,-67,-67
HANN,AL082008,080906,2008,0,60,-15,5,13.9,-47,-78
HANN,AL082008,080906,2008,6,60,9999,0,9.4,-36,-87
HANN,AL082008,080906,2008,12,45,9999,9999,10.9,-32,-91
HANN,AL082008,080906,2008,18,45,9999,9999,20.0,13,-4
HANN,AL082008,080907,2008,0,45,9999,9999,31.6,29,61
IKE,AL092008,080901,2008,6,30,15,9999,4.6,-67,-18
IKE,AL092008,080901,2008,12,35,15,9999,5.0,-65,-26
IKE,AL092008,080901,2008,18,45,10,15,1.5,-48,-87
IKE,AL092008,080902,2008,0,45,10,10,3.7,-51,-54
IKE,AL092008,080902,2008,6,45,10,0,5.5,-62,-5
IKE,AL092008,080902,2008,12,50,10,5,4.4,-65,19
IKE,AL092008,080902,2008,18,55,20,10,8.3,-59,-61
IKE,AL092008,080903,2008,0,55,50,5,8.4,-62,-24
IKE,AL092008,080903,2008,6,55,70,0,6.5,-60,-34
IKE,AL092008,080903,2008,12,60,60,5,1.5,-59,-42
IKE,AL092008,080903,2008,18,75,40,20,5.6,-43,-127
IKE,AL092008,080904,2008,0,105,10,45,10.9,-14,-85
IKE,AL092008,080904,2008,6,125,-10,50,13.2,-2,-89
IKE,AL092008,080904,2008,12,120,-15,15,16.9,-6,-80
IKE,AL092008,080904,2008,18,115,-15,-10,23.0,-9,-90
IKE,AL092008,080905,2008,0,115,-15,-5,24.5,-10,-56
IKE,AL092008,080905,2008,6,115,-15,0,29.3,-17,-92
IKE,AL092008,080905,2008,12,105,-10,-10,27.5,-32,-49
IKE,AL092008,080905,2008,18,100,15,-15,27.9,-39,-69
IKE,AL092008,080906,2008,0,100,15,-5,26.9,-20,-102
IKE,AL092008,080906,2008,6,100,15,0,35.0,-21,-84
IKE,AL092008,080906,2008,12,95,15,-5,21.5,-30,-133
IKE,AL092008,080906,2008,18,115,-10,15,16.6,-11,-140
IKE,AL092008,080907,2008,0,115,0,20,19.0,-11,-113
IKE,AL092008,080907,2008,6,115,-15,0,17.5,-17,-73
IKE,AL092008,080907,2008,12,110,-25,-5,15.4,-19,-80
IKE,AL092008,080907,2008,18,105,-30,-10,11.6,-24,-83
IKE,AL092008,080908,2008,0,115,-45,5,9.3,-15,-104
IKE,AL092008,080908,2008,6,100,-30,-5,15.2,-35,-88
IKE,AL092008,080908,2008,12,85,-15,9999,6.9,-53,-59
IKE,AL092008,080908,2008,18,75,-10,9999,5.7,-60,-60
IKE,AL092008,080909,2008,0,70,-5,9999,8.9,-66,-69
IKE,AL092008,080909,2008,6,70,0,-5,5.1,-68,-104
IKE,AL092008,080909,2008,12,70,10,0,5.2,-69,-116
IKE,AL092008,080909,2008,18,65,20,-5,5.0,-70,-126
IKE,AL092008,080910,2008,0,65,20,-5,2.7,-70,-105
IKE,AL092008,080910,2008,6,70,15,5,15.7,-67,-133
IKE,AL092008,080910,2008,12,80,5,15,11.0,-57,-134
IKE,AL092008,080910,2008,18,85,0,15,10.6,-49,-139
IKE,AL092008,080911,2008,0,85,0,5,12.3,-47,-121
IKE,AL092008,080911,2008,6,85,5,0,16.0,-46,-137
IKE,AL092008,080911,2008,12,85,10,0,13.0,-53,-138
IKE,AL092008,080911,2008,18,85,10,0,17.5,-49,-139
IKE,AL092008,080912,2008,0,85,10,0,15.5,-50,-152
IKE,AL092008,080912,2008,6,90,5,5,17.2,-48,-180
IKE,AL092008,080912,2008,12,95,-10,10,17.3,-48,-149
IKE,AL092008,080912,2008,18,95,-45,5,12.1,-33,-150
IKE,AL092008,080913,2008,0,95,-60,0,5.2,-19,-148
IKE,AL092008,080913,2008,6,95,-60,0,7.2,-26,-156
IKE,AL092008,080913,2008,12,85,9999,9999,3.8,-36,-143
IKE,AL092008,080913,2008,18,50,9999,9999,2.8,-19,-95
IKE,AL092008,080914,2008,0,35,9999,9999,11.0,35,9999
IKE,AL092008,080914,2008,6,35,9999,9999,25.8,35,8
JOSE,AL102008,080902,2008,0,30,20,9999,1.1,-91,0
JOSE,AL102008,080902,2008,6,35,20,9999,3.3,-92,-89
JOSE,AL102008,080902,2008,12,35,20,5,4.0,-97,-88
JOSE,AL102008,080902,2008,18,45,10,10,4.3,-95,-80
JOSE,AL102008,080903,2008,0,50,0,15,2.7,-93,19
JOSE,AL102008,080903,2008,6,55,-5,10,8.7,-87,-2
JOSE,AL102008,080903,2008,12,55,-10,5,10.3,-84,-46
JOSE,AL102008,080903,2008,18,55,-15,0,17.3,-82,-18
JOSE,AL102008,080904,2008,0,50,-10,-5,18.4,-87,46
JOSE,AL102008,080904,2008,6,50,-10,-5,23.8,-85,1
JOSE,AL102008,080904,2008,12,45,-5,-5,23.6,-86,5
JOSE,AL102008,080904,2008,18,40,-5,-10,25.8,-88,131
JOSE,AL102008,080905,2008,0,40,-10,-5,23.4,-88,172
JOSE,AL102008,080905,2008,6,40,9999,0,20.9,-88,19
JOSE,AL102008,080905,2008,12,40,9999,0,17.7,-85,140
JOSE,AL102008,080905,2008,18,35,9999,-5,21.0,-84,209
JOSE,AL102008,080906,2008,0,30,9999,-10,19.2,-89,221
KYLE,AL112008,080925,2008,0,30,15,9999,26.4,-101,117
KYLE,AL112008,080925,2008,6,35,15,9999,24.9,-99,87
KYLE,AL112008,080925,2008,12,40,10,10,21.9,-93,105
KYLE,AL112008,080925,2008,18,40,10,5,15.6,-88,84
KYLE,AL112008,080926,2008,0,45,10,5,19.1,-80,63
KYLE,AL112008,080926,2008,6,50,10,10,29.4,-81,107
KYLE,AL112008,080926,2008,12,50,15,5,15.2,-87,116
KYLE,AL112008,080926,2008,18,50,20,0,16.3,-88,76
KYLE,AL112008,080927,2008,0,55,15,5,13.9,-84,2
KYLE,AL112008,080927,2008,6,60,10,10,15.2,-82,26
KYLE,AL112008,080927,2008,12,65,10,10,9.7,-73,35
KYLE,AL112008,080927,2008,18,70,0,10,18.3,-44,-16
KYLE,AL112008,080928,2008,0,70,-5,5,25.6,-28,80
KYLE,AL112008,080928,2008,6,70,9999,0,24.3,-17,51
KYLE,AL112008,080928,2008,12,75,9999,5,25.6,41,54
KYLE,AL112008,080928,2008,18,70,9999,0,23.7,70,141
KYLE,AL112008,080929,2008,0,65,9999,-10,29.0,65,100
LAUR,AL122008,080929,2008,6,50,0,9999,25.0,-79,95
LAUR,AL122008,080929,2008,12,50,0,9999,20.8,-78,60
LAUR,AL122008,080929,2008,18,50,0,0,29.2,-70,54
LAUR,AL122008,080930,2008,0,50,-5,0,24.5,-63,103
LAUR,AL122008,080930,2008,6,50,-5,0,22.4,-52,65
LAUR,AL122008,080930,2008,12,50,9999,0,11.1,-21,69
LAUR,AL122008,080930,2008,18,50,9999,0,12.8,10,101
LAUR,AL122008,081001,2008,0,45,9999,-5,6.3,45,128
LAUR,AL122008,081001,2008,6,45,9999,-5,5.4,45,119
MARC,AL132008,081006,2008,0,25,30,9999,8.8,-122,-5
MARC,AL132008,081006,2008,6,30,25,9999,9.1,-116,-13
MARC,AL132008,081006,2008,12,40,15,15,5.1,-105,59
MARC,AL132008,081006,2008,18,50,-20,20,8.2,-76,98
MARC,AL132008,081007,2008,0,55,9999,15,9.3,-61,113
MARC,AL132008,081007,2008,6,55,9999,5,8.9,-72,78
MARC,AL132008,081007,2008,12,55,9999,0,10.3,-78,40
MARC,AL132008,081007,2008,18,30,9999,9999,7.0,-89,69
NANA,AL142008,081012,2008,6,30,5,9999,21.4,-109,29
NANA,AL142008,081012,2008,12,35,-5,9999,29.6,-99,29
NANA,AL142008,081012,2008,18,35,-5,5,31.1,-97,69
NANA,AL142008,081013,2008,0,35,-5,0,26.8,-97,130
NANA,AL142008,081013,2008,6,35,-5,0,29.4,-96,144
NANA,AL142008,081013,2008,12,30,9999,-5,31.4,-100,166
NANA,AL142008,081013,2008,18,30,9999,-5,31.1,-96,157
NANA,AL142008,081014,2008,0,30,9999,0,37.3,-97,200
NANA,AL142008,081014,2008,6,30,9999,0,34.4,-98,215
OMAR,AL152008,081013,2008,6,25,15,9999,19.2,-129,11
OMAR,AL152008,081013,2008,12,30,20,9999,13.2,-125,-20
OMAR,AL152008,081013,2008,18,30,30,5,10.4,-118,-22
OMAR,AL152008,081014,2008,0,35,30,5,13.7,-115,-89
OMAR,AL152008,081014,2008,6,40,30,10,15.7,-116,-158
OMAR,AL152008,081014,2008,12,50,25,15,14.1,-106,-171
OMAR,AL152008,081014,2008,18,60,20,20,8.4,-88,-192
OMAR,AL152008,081015,2008,0,65,30,15,11.5,-87,-205
OMAR,AL152008,081015,2008,6,70,45,10,20.6,-86,-214
OMAR,AL152008,081015,2008,12,75,15,10,23.6,-82,-206
OMAR,AL152008,081015,2008,18,80,-10,10,18.2,-71,-160
OMAR,AL152008,081016,2008,0,95,-30,20,12.7,-56,-159
OMAR,AL152008,081016,2008,6,115,-45,35,26.2,-40,-162
OMAR,AL152008,081016,2008,12,90,-15,-5,27.5,-66,-76
OMAR,AL152008,081016,2008,18,70,-5,-45,25.9,-72,25
OMAR,AL152008,081017,2008,0,65,-10,-25,31.0,-74,64
OMAR,AL152008,081017,2008,6,70,-20,0,25.9,-52,69
OMAR,AL152008,081017,2008,12,75,9999,10,18.6,-38,-8
OMAR,AL152008,081017,2008,18,65,9999,-5,20.7,-34,100
OMAR,AL152008,081018,2008,0,55,9999,-20,19.3,-26,155
OMAR,AL152008,081018,2008,6,50,9999,-15,17.9,-26,186
TD16,AL162008,081014,2008,12,25,0,9999,3.5,-139,-92
TD16,AL162008,081014,2008,18,25,0,9999,3.7,-129,-36
TD16,AL162008,081015,2008,0,25,9999,0,9.0,-130,-16
TD16,AL162008,081015,2008,6,25,9999,0,12.7,-135,-40
TD16,AL162008,081015,2008,12,25,9999,0,4.8,-138,-41
TD16,AL162008,081015,2008,18,25,9999,9999,3.5,-127,31
PALO,AL172008,081105,2008,18,25,30,9999,8.0,-132,-148
PALO,AL172008,081106,2008,0,30,35,9999,10.8,-126,-65
PALO,AL172008,081106,2008,6,35,30,10,7.5,-120,-120
